Date	Sentiment
05/10/2014 19:23	Positive
05/10/2014 19:23	Positive
05/10/2014 19:22	Positive
05/10/2014 19:22	Positive
05/10/2014 19:22	Negative
05/10/2014 19:21	Neutral
05/10/2014 19:21	Neutral
05/10/2014 19:21	Positive
05/10/2014 19:21	Negative
05/10/2014 19:20	Positive
05/10/2014 19:19	Neutral
05/10/2014 19:19	Neutral
05/10/2014 19:19	Positive
05/10/2014 19:19	Positive
05/10/2014 19:19	Negative
05/10/2014 19:19	Negative
05/10/2014 19:19	Positive
05/10/2014 19:19	Positive
05/10/2014 19:18	Neutral
05/10/2014 19:18	Negative
05/10/2014 19:18	Positive
05/10/2014 19:18	Negative
05/10/2014 19:18	Negative
05/10/2014 19:18	Neutral
05/10/2014 19:18	Neutral
05/10/2014 19:18	Negative
05/10/2014 19:17	Positive
05/10/2014 19:17	Negative
05/10/2014 19:17	Positive
05/10/2014 19:17	Negative
05/10/2014 19:17	Neutral
05/10/2014 19:16	Negative
05/10/2014 19:16	Positive
05/10/2014 19:16	Positive
05/10/2014 19:16	Positive
05/10/2014 19:15	Negative
05/10/2014 19:15	Positive
05/10/2014 19:15	Negative
05/10/2014 19:15	Negative
05/10/2014 19:14	Positive
05/10/2014 19:14	Neutral
05/10/2014 19:14	Neutral
05/10/2014 19:14	Positive
05/10/2014 19:13	Neutral
05/10/2014 19:12	Positive
05/10/2014 19:11	Negative
05/10/2014 19:11	Negative
05/10/2014 19:10	Negative
05/10/2014 19:10	Negative
05/10/2014 19:10	Negative
05/10/2014 19:10	Positive
05/10/2014 19:09	Negative
05/10/2014 19:09	Negative
05/10/2014 19:09	Negative
05/10/2014 19:08	Positive
05/10/2014 19:08	Positive
05/10/2014 19:07	Negative
05/10/2014 19:07	Positive
05/10/2014 19:07	Positive
05/10/2014 19:06	Positive
05/10/2014 19:06	Neutral
05/10/2014 19:06	Positive
05/10/2014 19:06	Positive
05/10/2014 19:05	Positive
05/10/2014 19:05	Negative
05/10/2014 19:05	Negative
05/10/2014 19:04	Positive
05/10/2014 19:04	Positive
05/10/2014 19:04	Negative
05/10/2014 19:04	Negative
05/10/2014 19:03	Positive
05/10/2014 19:02	Positive
05/10/2014 19:02	Positive
05/10/2014 19:02	Positive
05/10/2014 19:02	Positive
05/10/2014 19:00	Negative
05/10/2014 19:00	Positive
05/10/2014 18:59	Positive
05/10/2014 18:59	Positive
05/10/2014 18:54	Positive
05/10/2014 18:54	Negative
05/10/2014 18:52	Negative
05/10/2014 18:49	Negative
05/10/2014 18:48	Neutral
05/10/2014 18:47	Neutral
05/10/2014 18:45	Negative
05/10/2014 18:45	Positive
05/10/2014 18:44	Positive
05/10/2014 18:44	Positive
05/10/2014 18:43	Neutral
05/10/2014 18:43	Negative
05/10/2014 18:40	Neutral
05/10/2014 18:36	Positive
05/10/2014 18:33	Neutral
05/10/2014 18:32	Neutral
05/10/2014 18:31	Positive
05/10/2014 18:31	Negative
05/10/2014 18:29	Negative
05/10/2014 18:28	Positive
05/10/2014 18:26	Positive
05/10/2014 18:25	Positive
05/10/2014 18:22	Negative
05/10/2014 18:20	Positive
05/10/2014 18:20	Positive
05/10/2014 18:19	Positive
05/10/2014 18:19	Positive
05/10/2014 18:19	Positive
05/10/2014 18:17	Positive
05/10/2014 18:17	Positive
05/10/2014 18:16	Negative
05/10/2014 18:14	Positive
05/10/2014 18:13	Positive
05/10/2014 18:10	Neutral
05/10/2014 18:06	Negative
05/10/2014 18:05	Negative
05/10/2014 18:03	Negative
05/10/2014 18:01	Positive
05/10/2014 18:01	Positive
05/10/2014 17:59	Positive
05/10/2014 17:59	Neutral
05/10/2014 17:56	Neutral
05/10/2014 17:54	Positive
05/10/2014 17:53	Negative
05/10/2014 17:52	Negative
05/10/2014 17:51	Negative
05/10/2014 17:51	Neutral
05/10/2014 17:51	Positive
05/10/2014 17:48	Neutral
05/10/2014 17:47	Positive
05/10/2014 17:44	Neutral
05/10/2014 17:44	Neutral
05/10/2014 17:44	Neutral
05/10/2014 17:44	Positive
05/10/2014 17:43	Neutral
05/10/2014 17:43	Positive
05/10/2014 17:41	Positive
05/10/2014 17:40	Positive
05/10/2014 17:36	Positive
05/10/2014 17:35	Neutral
05/10/2014 17:35	Positive
05/10/2014 17:29	Positive
05/10/2014 17:25	Positive
05/10/2014 17:24	Positive
05/10/2014 17:24	Negative
05/10/2014 17:24	Positive
05/10/2014 17:23	Positive
05/10/2014 17:22	Negative
05/10/2014 17:19	Negative
05/10/2014 17:19	Neutral
05/10/2014 17:19	Negative
05/10/2014 17:18	Positive
05/10/2014 17:16	Negative
05/10/2014 17:16	Negative
05/10/2014 17:16	Negative
05/10/2014 17:15	Negative
05/10/2014 17:15	Negative
05/10/2014 17:14	Positive
05/10/2014 17:13	Positive
05/10/2014 17:12	Positive
05/10/2014 17:11	Negative
05/10/2014 17:09	Neutral
05/10/2014 17:08	Negative
05/10/2014 17:06	Neutral
05/10/2014 17:06	Negative
05/10/2014 17:05	Positive
05/10/2014 17:04	Neutral
05/10/2014 17:03	Negative
05/10/2014 17:03	Negative
05/10/2014 17:03	Neutral
05/10/2014 17:03	Negative
05/10/2014 17:03	Positive
05/10/2014 17:02	Negative
05/10/2014 17:02	Positive
05/10/2014 16:59	Positive
05/10/2014 16:58	Neutral
05/10/2014 16:58	Positive
05/10/2014 16:58	Neutral
05/10/2014 16:57	Negative
05/10/2014 16:56	Negative
05/10/2014 16:56	Negative
05/10/2014 16:55	Neutral
