Unnamed: 10	Unnamed: 11	date	favorites	geo	hashtags	id	mentions	permalink	retweets	text	username
		2018-06-02 20:52	0		#ALCKMIN2018	1.00306185671251E+018		https://twitter.com/ArthurKuhn7/status/1003061856712511488	0	sade em primeiro lugar alckmin2018	ArthurKuhn7
		2018-06-02 20:51	0			1.00306166313278E+018		https://twitter.com/ArthurKuhn7/status/1003061663132782593	0	falou disse populismo e pratica repudiante	ArthurKuhn7
		2018-06-02 20:50	0			1.00306144304089E+018		https://twitter.com/ArthurKuhn7/status/1003061443040890880	0	quem no deve no teme isso a meu candidato	ArthurKuhn7
		2018-06-02 20:50	0			1.00306131750115E+018	@geraldoalckmin @RodrigoMaia @MarinaSilva @jairbolsonaro	https://twitter.com/ResnelMarcos/status/1003061317501145093	0	o povo quer corte despesas todos cansados plenario custa milhoes todos meses falar salarios beneficios milhonarios deputados senadores	ResnelMarcos
		2018-06-02 20:50	0		#GeraldoPresidente	1.00306131631416E+018		https://twitter.com/ArthurKuhn7/status/1003061316314157057	0	geraldopresidente	ArthurKuhn7
		2018-06-02 20:48	0			1.00306090982319E+018		https://twitter.com/GF_BARAGLIO/status/1003060909823193088	0	quanto estacao aacdservidor prometida para 01 de junho esqueci geraldo alckmin direcao metro palavra carater	GF_BARAGLIO
		2018-06-02 20:48	0			1.00306087038825E+018		https://twitter.com/ArthurKuhn7/status/1003060870388252674	0	consistente	ArthurKuhn7
		2018-06-02 20:47	0			1.00306063769255E+018		https://twitter.com/ArthurKuhn7/status/1003060637692547073	0	eles tentam inventar fake news denegrir imagem alckmin	ArthurKuhn7
		2018-06-02 20:46	0			1.00306036358631E+018		https://twitter.com/ArthurKuhn7/status/1003060363586306050	0	falou disse	ArthurKuhn7
		2018-06-02 20:45	0			1.00306007973271E+018		https://twitter.com/ArthurKuhn7/status/1003060079732707329	0	o brasil favor	ArthurKuhn7
		2018-06-02 20:44	0			1.00305969308912E+018		https://twitter.com/ArthurKuhn7/status/1003059693089120262	0	excelente posicionamento presidente	ArthurKuhn7
		2018-06-02 20:43	0			1.00305949200158E+018		https://twitter.com/ArthurKuhn7/status/1003059492001583104	0	parabns geraldo	ArthurKuhn7
		2018-06-02 20:42	0			1.00305936405011E+018		https://twitter.com/ResnelMarcos/status/1003059364050108416	0	eu quero corte despesas	ResnelMarcos
		2018-06-02 20:41	0			1.00305908682339E+018		https://twitter.com/ArthurKuhn7/status/1003059086823391236	0	e todo apoio geraldo	ArthurKuhn7
		2018-06-02 20:39	0			1.00305858039478E+018		https://twitter.com/ArthurKuhn7/status/1003058580394782720	0	falou disse presidente	ArthurKuhn7
		2018-06-02 20:38	0		#Alckmin2018	1.00305842528938E+018		https://twitter.com/ArthurKuhn7/status/1003058425289375745	0	alckmin2018	ArthurKuhn7
		2018-06-02 20:38	0			1.00305826042397E+018		https://twitter.com/ArthurKuhn7/status/1003058260423970816	0	parabens	ArthurKuhn7
		2018-06-02 20:37	0			1.00305810706334E+018		https://twitter.com/ResnelMarcos/status/1003058107063336961	0	como governo corta despesas mesmos criam vai enxugar gelo brasil cair decadencia politicos quebrarem brasil ai quero ver pais pegar fogo falta verba	ResnelMarcos
		2018-06-02 20:37	0			1.0030580890531E+018		https://twitter.com/ArthurKuhn7/status/1003058089053097984	0	linda foto	ArthurKuhn7
		2018-06-02 20:37	0		#For	1.00305794583013E+018		https://twitter.com/ArthurKuhn7/status/1003057945830133761	0	forcageraldo	ArthurKuhn7
		2018-06-02 20:36	0		#Geraldo2018	1.00305775996799E+018		https://twitter.com/ArthurKuhn7/status/1003057759967989761	0	liberdade define geraldo2018	ArthurKuhn7
		2018-06-02 20:35	0			1.00305766213587E+018		https://twitter.com/ArthurKuhn7/status/1003057662135865345	0	vamos geraldo alckmin	ArthurKuhn7
		2018-06-02 20:30	0		#Geraldo2018	1.00305633463025E+018		https://twitter.com/ArthurKuhn7/status/1003056334630252544	0	geraldo2018	ArthurKuhn7
		2018-06-02 20:28	0			1.00305566687599E+018		https://twitter.com/ResnelMarcos/status/1003055666875990016	0	poxa falar falta remedio causa greve e erro fatal problema hospitais e greve sim dinheiro deveria ser usado saude vai bolco politico senadores deputados gastam perdicao brasil	ResnelMarcos
		2018-06-02 20:26	0		#Alckmin #TemerOILuminado	1.00305526665556E+018	@geraldoalckmin	https://twitter.com/tremermijel/status/1003055266655555586	0	todos batem pesado olha afif sobre alckmin voce e docinho coco enjoei temeroiluminado	tremermijel
		2018-06-02 20:23	2			1.00305461209665E+018	@geraldoalckmin	https://twitter.com/JosdosSantosPi5/status/1003054612096651266	0	o e cara pau sugerir aumento impostos estes politicos vergonha twitterspitfireansta tus1002679119514161153	JosdosSantosPi5
		2018-06-02 20:22	0		#Alckmin45	1.00305424167251E+018		https://twitter.com/ArthurKuhn7/status/1003054241672507392	0	tem razao geraldo alckmin45	ArthurKuhn7
		2018-06-02 20:21	0			1.00305407563687E+018		https://twitter.com/ArthurKuhn7/status/1003054075636867072	0	vai dar geraldo	ArthurKuhn7
		2018-06-02 20:20	0		#GeraldoPresidente	1.00305381115657E+018		https://twitter.com/ArthurKuhn7/status/1003053811156570118	0	falou disse geraldopresidente	ArthurKuhn7
		2018-06-02 20:19	0			1.00305355286289E+018		https://twitter.com/ArthurKuhn7/status/1003053552862887936	0	vai ganhar pois e preparado	ArthurKuhn7
		2018-06-02 20:18	0			1.0030533117576E+018		https://twitter.com/ArthurKuhn7/status/1003053311757602816	0	tenho certeza tudo passa fofoca espalhada pessoas querem destruir imagem alckmin	ArthurKuhn7
		2018-06-02 20:17	0		#GeraldoAlckmin2018	1.00305293474834E+018		https://twitter.com/ArthurKuhn7/status/1003052934748344320	0	geraldoalckmin2018	ArthurKuhn7
		2018-06-02 20:16	0			1.00305274957821E+018		https://twitter.com/ArthurKuhn7/status/1003052749578211328	0	parabens excelente trabalho pm sp	ArthurKuhn7
		2018-06-02 20:15	0		#GeraldoPresidente	1.00305250564594E+018		https://twitter.com/ArthurKuhn7/status/1003052505645944833	0	falou disse geraldopresidente	ArthurKuhn7
		2018-06-02 20:14	0			1.00305220307723E+018		https://twitter.com/RenatoL70500543/status/1003052203077234693	0	so pode ser piada ver senhor falar gracas deus nao chance ganhar isso sim tranquiliza	RenatoL70500543
		2018-06-02 20:11	1			1.00305150913384E+018		https://twitter.com/CHENRIQUEVILELA/status/1003051509133840384	0	raquel dodge pede gilmar envie inquerito serra justica sp eu explico porque o procuradorgeral gianpaolo smanio analisa casos nomeado tucano geraldo alckmin foi engavetou caso alckmin inclusive	CHENRIQUEVILELA
		2018-06-02 20:10	0			1.00305134718742E+018		https://twitter.com/CarlosCr909/status/1003051347187417088	0	eu apoio geraldo alckmin euapoiogeraldoalckminbr	CarlosCr909
		2018-06-02 20:10	0			1.00305131414483E+018		https://twitter.com/Ricardo85831017/status/1003051314144825350	0	vc twita celular preco acessivel porque teles firam privatizadas	Ricardo85831017
		2018-06-02 20:09	0			1.00305109318886E+018		https://twitter.com/LuizMS2017/status/1003051093188861952	0	o cara ta aqui internet usando celular computador programa gratuito criticando privatizacao brincadeira	LuizMS2017
		2018-06-02 20:09	1			1.00305107739737E+018		https://twitter.com/cvrogerio/status/1003051077397372929	0	dou risada desses fakes merda sabem pensar acham pobre deve pedir esmola depender governo estudei escola publica formei universidade publica fiz mestrado universidade publica publiquei universidade europeia sem cota esforco merito	cvrogerio
		2018-06-02 20:06	0			1.00305036124091E+018		https://twitter.com/cvrogerio/status/1003050361240907776	0	divida 200 bilhoes adiantou lucro 7nnpzysh5	cvrogerio
		2018-06-02 20:06	0			1.00305017993793E+018		https://twitter.com/cvrogerio/status/1003050179937931274	0	2quahgsq	cvrogerio
		2018-06-02 20:06	0			1.00305012528195E+018		https://twitter.com/cvrogerio/status/1003050125281947654	0	pq privatizar 7q0r	cvrogerio
		2018-06-02 20:05	0		#GERALDOPRESIDENTE	1.00305000485092E+018		https://twitter.com/ArthurKuhn7/status/1003050004850921472	0	junto do povo geraldopresidente	ArthurKuhn7
		2018-06-02 20:02	0			1.00304935361792E+018		https://twitter.com/ArthurKuhn7/status/1003049353617915904	0	conhecimento	ArthurKuhn7
		2018-06-02 20:01	0			1.00304911731942E+018		https://twitter.com/ArthurKuhn7/status/1003049117319421953	0	falou e disse geraldo	ArthurKuhn7
		2018-06-02 20:01	0			1.00304894312152E+018		https://twitter.com/ArthurKuhn7/status/1003048943121522689	0	linda atitude	ArthurKuhn7
		2018-06-02 19:59	0			1.00304859828267E+018		https://twitter.com/ArthurKuhn7/status/1003048598282670086	0	falou disse	ArthurKuhn7
		2018-06-02 19:59	0			1.00304847283517E+018		https://twitter.com/ArthurKuhn7/status/1003048472835166208	0	alckmin presidente	ArthurKuhn7
		2018-06-02 19:59	0			1.00304839228783E+018		https://twitter.com/cvrogerio/status/1003048392287834112	0	para tornar endividada falei nao aditivo ganhar e gastar 3	cvrogerio
		2018-06-02 19:58	0			1.00304829701001E+018		https://twitter.com/ArthurKuhn7/status/1003048297010008065	0	geraldo presidente	ArthurKuhn7
		2018-06-02 19:58	0			1.00304819242074E+018		https://twitter.com/cvrogerio/status/1003048192420741122	0	k	cvrogerio
		2018-06-02 19:52	0			1.00304672659131E+018	@geraldoalckmin	https://twitter.com/botelhofabio/status/1003046726591307776	0	presidente senador	botelhofabio
		2018-06-02 19:52	0			1.00304666018281E+018	@geraldoalckmin	https://twitter.com/roque_ivaldi/status/1003046660182814720	0	entao reveja posicao sobre mexer politica precos petrobras qualquer coisa diferente livre mercado	roque_ivaldi
		2018-06-02 19:51	0			1.00304658278528E+018		https://twitter.com/ArthurKuhn7/status/1003046582785277954	0	meu voto geraldo alckmin	ArthurKuhn7
		2018-06-02 19:50	0			1.00304619691354E+018		https://twitter.com/ArthurKuhn7/status/1003046196913541120	0	linda homenagem	ArthurKuhn7
		2018-06-02 19:49	0			1.00304600724717E+018		https://twitter.com/ArthurKuhn7/status/1003046007247171586	0	parabens presidente	ArthurKuhn7
		2018-06-02 19:49	0			1.00304589474332E+018		https://twitter.com/RodChinelagem/status/1003045894743318529	0	virou pt	RodChinelagem
		2018-06-02 19:49	0		#GeraldoPresidente	1.00304584743576E+018		https://twitter.com/ArthurKuhn7/status/1003045847435763712	0	ja ganhou geraldopresidente	ArthurKuhn7
		2018-06-02 19:47	0			1.00304558685204E+018		https://twitter.com/ArthurKuhn7/status/1003045586852040704	0	parabens geraldo futuro presidente	ArthurKuhn7
		2018-06-02 19:47	0			1.00304535442886E+018		https://twitter.com/ArthurKuhn7/status/1003045354428862466	0	geraldo presidente	ArthurKuhn7
		2018-06-02 19:46	0			1.0030451844631E+018		https://twitter.com/ArthurKuhn7/status/1003045184463101952	0	parabens geraldo	ArthurKuhn7
		2018-06-02 19:45	0			1.00304504936874E+018		https://twitter.com/maatheustg/status/1003045049368743936	0	defensor ricardo acho potencial grande e tecnico precisa melhorar bola area jogo fisico ta fisico geraldo alckmin	maatheustg
		2018-06-02 19:45	0		#GeraldoPresidente	1.00304499963275E+018		https://twitter.com/ArthurKuhn7/status/1003044999632752641	0	vamos melhorar seguranca publica geraldopresidente	ArthurKuhn7
		2018-06-02 19:44	0			1.00304475557881E+018		https://twitter.com/ArthurKuhn7/status/1003044755578806277	0	parabens geraldo	ArthurKuhn7
		2018-06-02 19:44	0			1.00304471672697E+018		https://twitter.com/gibapere/status/1003044716726968321	0	o brinde ex governador geraldo alckmin distribuiu brasil sp twitteruolnoticiasst atus1003038496209166336	gibapere
		2018-06-02 19:43	0			1.0030445753453E+018		https://twitter.com/ArthurKuhn7/status/1003044575345299457	0	rodovias melhores brasil melhor	ArthurKuhn7
		2018-06-02 19:43	0		#LulaLivre	1.00304441396113E+018	@LulapeloBrasil	https://twitter.com/CartasMarottas/status/1003044413961134081	0	gente olha legal descobri santo chuchu vai votar lulalivre	CartasMarottas
		2018-06-02 19:42	0			1.00304429096317E+018		https://twitter.com/ArthurKuhn7/status/1003044290963169280	0	vai melhorar senhor	ArthurKuhn7
		2018-06-02 19:41	0		#GERALDOPRESIDENTE	1.0030440462003E+018		https://twitter.com/ArthurKuhn7/status/1003044046200299520	0	t r a b a l h o geraldopresidente	ArthurKuhn7
		2018-06-02 19:40	0			1.0030438257687E+018		https://twitter.com/ArthurKuhn7/status/1003043825768697856	0	alckmin melhorando habitacao	ArthurKuhn7
		2018-06-02 19:39	0			1.00304357744074E+018		https://twitter.com/ArthurKuhn7/status/1003043577440735237	0	saude publica ira melhorar muito geraldo eleito	ArthurKuhn7
		2018-06-02 19:39	84			1.0030434810179E+018		https://twitter.com/dariojjunior/status/1003043481017896965	21	geraldo alckmin e candidato plunct plact zum nao vai lugar nenhum	dariojjunior
		2018-06-02 19:39	0			1.00304337840842E+018		https://twitter.com/ArthurKuhn7/status/1003043378408419328	0	alckmin trabalhador	ArthurKuhn7
		2018-06-02 19:38	0		#GeraldoPresidente	1.00304317429258E+018		https://twitter.com/ArthurKuhn7/status/1003043174292578305	0	geraldopresidente brasil	ArthurKuhn7
		2018-06-02 19:37	0			1.00304301621349E+018		https://twitter.com/ArthurKuhn7/status/1003043016213491712	0	forca geraldo meu candidato	ArthurKuhn7
		2018-06-02 19:36	0			1.00304280490026E+018		https://twitter.com/ArthurKuhn7/status/1003042804900261893	0	parabens geraldo	ArthurKuhn7
		2018-06-02 19:35	0		#GeraldoPresidente	1.00304252230898E+018		https://twitter.com/ArthurKuhn7/status/1003042522308980737	0	ribeirao preto produzindo geraldopresidente	ArthurKuhn7
		2018-06-02 19:34	0		#GeraldoPresidente	1.00304220732941E+018		https://twitter.com/ArthurKuhn7/status/1003042207329411072	0	vamos dar suporte setor agricola geraldopresidente	ArthurKuhn7
		2018-06-02 19:33	0		#VaiGeraldo	1.00304194753834E+018		https://twitter.com/ArthurKuhn7/status/1003041947538337793	0	a voz povo e voz deus vaigeraldo	ArthurKuhn7
		2018-06-02 19:32	0		#PAZ	1.00304174819153E+018		https://twitter.com/ArthurKuhn7/status/1003041748191531010	0	geraldo presidente paz	ArthurKuhn7
		2018-06-02 19:31	0			1.00304139615515E+018		https://twitter.com/ArthurKuhn7/status/1003041396155146243	0	geraldo presidente corta privilegios	ArthurKuhn7
		2018-06-02 19:30	0			1.00304112806367E+018		https://twitter.com/ArthurKuhn7/status/1003041128063668225	0	o brasil vai pra frente medicina saude geraldo presidente	ArthurKuhn7
		2018-06-02 19:28	0			1.00304056594299E+018		https://twitter.com/ArthurKuhn7/status/1003040565942988800	0	parabens iniciativa povo maranhao e lindo	ArthurKuhn7
		2018-06-02 19:27	0			1.00304042021609E+018	@cirogomes @geraldoalckmin @meirelles @joaoamoedonovo @flaviogr @MarinaSilva @jairbolsonaro	https://twitter.com/LeonardoFactual/status/1003040420216090625	0	liberar usinas etanol vender diretamente postos abriria boa concorrencia mercado combustiveis reduzindo precos o acham	LeonardoFactual
		2018-06-02 19:26	0			1.00304019175654E+018		https://twitter.com/ArthurKuhn7/status/1003040191756537856	0	sustentabilidade e chave pro futuro	ArthurKuhn7
		2018-06-02 19:25	0			1.00303996836368E+018		https://twitter.com/ArthurKuhn7/status/1003039968363675648	0	parabens geraldao	ArthurKuhn7
		2018-06-02 19:23	0			1.00303933864346E+018		https://twitter.com/ArthurKuhn7/status/1003039338643456001	0	torco geraldo presidente	ArthurKuhn7
		2018-06-02 19:21	0		#GERALDOPRESIDENTE	1.00303897113446E+018		https://twitter.com/ArthurKuhn7/status/1003038971134464005	0	geraldopresidente	ArthurKuhn7
		2018-06-02 19:20	0			1.00303877270191E+018		https://twitter.com/ArthurKuhn7/status/1003038772701908992	0	parabens geraldo	ArthurKuhn7
		2018-06-02 19:20	2			1.00303876384351E+018		https://twitter.com/MiltinhoTNT/status/1003038763843510273	0	poxa vida bolsonaro eleitores assim dificil ver	MiltinhoTNT
		2018-06-02 19:20	1			1.00303871524409E+018	@geraldoalckmin	https://twitter.com/sudornelles/status/1003038715244089346	1	liguem pro twitteruolnoticiasst atus1003038496209166336	sudornelles
		2018-06-02 19:15	0			1.00303751367253E+018		https://twitter.com/ArthurKuhn7/status/1003037513672527872	0	brasil vai pra frente geraldo presidente	ArthurKuhn7
		2018-06-02 19:15	0			1.00303731532808E+018		https://twitter.com/ArthurKuhn7/status/1003037315328077824	0	participacao popular e chave	ArthurKuhn7
		2018-06-02 19:14	0			1.00303711711366E+018		https://twitter.com/ArthurKuhn7/status/1003037117113659392	0	obrigado ser democratico justo geraldo	ArthurKuhn7
		2018-06-02 19:13	0		#For	1.00303685668927E+018		https://twitter.com/ArthurKuhn7/status/1003036856689266689	0	nico candidato possivel presidencia forcageraldo	ArthurKuhn7
		2018-06-02 19:12	0			1.00303658294384E+018		https://twitter.com/ArthurKuhn7/status/1003036582943838208	0	geraldo sempre posicionamentos sensatos pensando melhor populacao com certeza homem preparado governar brasil	ArthurKuhn7
		2018-06-02 19:11	0			1.00303632279208E+018		https://twitter.com/ArthurKuhn7/status/1003036322792079360	0	geraldo alckmin candidato 2018	ArthurKuhn7
		2018-06-02 19:10	0			1.00303623391069E+018		https://twitter.com/Fer__Martin/status/1003036233910685696	0	ignorante pobre direita burro seguidor globo mbl paneleiro quer vender empresa dessa abre olho tapado	Fer__Martin
		2018-06-02 19:09	0			1.00303595306011E+018		https://twitter.com/Fer__Martin/status/1003035953060106240	0	em 2005 5hmkiczl	Fer__Martin
		2018-06-02 19:09	0			1.00303581806216E+018		https://twitter.com/Fer__Martin/status/1003035818062163970	0	em 2004 1uyurau	Fer__Martin
		2018-06-02 19:08	0			1.00303575948037E+018		https://twitter.com/ArthurKuhn7/status/1003035759480369152	0	forca geraldo meu candidato	ArthurKuhn7
		2018-06-02 19:08	0			1.00303571550312E+018		https://twitter.com/Fer__Martin/status/1003035715503120384	0	em 2010 3lq9s5sxs	Fer__Martin
		2018-06-02 19:08	0			1.00303560710546E+018		https://twitter.com/Fer__Martin/status/1003035607105458176	0	em 2008 6fymb	Fer__Martin
		2018-06-02 19:08	0			1.00303552961568E+018		https://twitter.com/ArthurKuhn7/status/1003035529615683585	0	sempre justo	ArthurKuhn7
		2018-06-02 19:06	0			1.00303509906203E+018		https://twitter.com/ArthurKuhn7/status/1003035099062030336	0	sempre dentro lei geraldo presidente	ArthurKuhn7
		2018-06-02 19:05	0			1.00303490826317E+018		https://twitter.com/ArthurKuhn7/status/1003034908263174144	0	geraldo presidente	ArthurKuhn7
		2018-06-02 19:04	0		#GeraldoPresidente	1.00303468619991E+018		https://twitter.com/ArthurKuhn7/status/1003034686199910400	0	atitude correta geraldopresidente	ArthurKuhn7
		2018-06-02 19:02	0		#GeraldoPresidente	1.0030342464187E+018		https://twitter.com/ArthurKuhn7/status/1003034246418698241	0	esta correto geraldopresidente	ArthurKuhn7
		2018-06-02 19:02	0			1.00303422012467E+018		https://twitter.com/Eduskolll/status/1003034220124672000	0	paga	Eduskolll
		2018-06-02 19:01	0			1.00303392622981E+018		https://twitter.com/ArthurKuhn7/status/1003033926229807104	0	cada dia passa geraldo mostra candidato preparado brasil voto	ArthurKuhn7
		2018-06-02 19:00	0		#CongressoPodre	1.00303361971839E+018	@geraldoalckmin @policiafederal	https://twitter.com/Ihamma_1/status/1003033619718385664	0	para presidente vou votar mudar congressopodre votarei novatos preferencialmente candidatos agentes	Ihamma_1
		2018-06-02 18:59	0		#Geraldo2018	1.00303344707252E+018		https://twitter.com/ArthurKuhn7/status/1003033447072522240	0	meu candidato e geraldo2018	ArthurKuhn7
		2018-06-02 18:58	2			1.00303305793758E+018	@geraldoalckmin	https://twitter.com/fabriciollima/status/1003033057937575936	0	doria xo chuchu	fabriciollima
		2018-06-02 18:55	0			1.00303244723846E+018		https://twitter.com/ArthurKuhn7/status/1003032447238463488	0	meu candidato	ArthurKuhn7
		2018-06-02 18:54	0			1.00303223046008E+018		https://twitter.com/ArthurKuhn7/status/1003032230460084224	0	geraldo presidente	ArthurKuhn7
		2018-06-02 18:53	0			1.0030319551334E+018		https://twitter.com/ArthurKuhn7/status/1003031955133394945	0	parabens geraldo voto e	ArthurKuhn7
		2018-06-02 18:52	0			1.00303170836572E+018		https://twitter.com/ArthurKuhn7/status/1003031708365721601	0	cada dia passa geraldo mostra candidato preparado brasil voto	ArthurKuhn7
		2018-06-02 18:52	0			1.00303153796375E+018		https://twitter.com/ArthurKuhn7/status/1003031537963753472	0	geraldo sempre posicionamentos sensatos pensando melhor populacao com certeza homem preparado governar brasil	ArthurKuhn7
		2018-06-02 18:50	0		#GeraldoPresidente	1.00303115003251E+018		https://twitter.com/ArthurKuhn7/status/1003031150032506880	0	geraldopresidente	ArthurKuhn7
		2018-06-02 18:50	0		#privatizatudo	1.00303107932919E+018		https://twitter.com/Ike1968/status/1003031079329189888	0	falou esquerdoso estatizante privatizatudo	Ike1968
		2018-06-02 18:41	0			1.00302895989279E+018	@geraldoackmin__	https://twitter.com/Gilberto763012/status/1003028959892787200	0	k	Gilberto763012
		2018-06-02 18:37	0			1.00302775556134E+018		https://twitter.com/almeidajonass/status/1003027755561340928	0	hoje aniversario tio aqui casa irma geraldo alckmin compareceu olha fiquei enojado	almeidajonass
		2018-06-02 18:31	0			1.00302634997454E+018		https://twitter.com/arquiteturaoral/status/1003026349974540288	0	esse e candidato fala fala diz nada util todos sabemos partido quadrilha e responsavel pais corrupto caotico vivemos hoje	arquiteturaoral
		2018-06-02 18:31	0			1.00302627620507E+018	@petrobras	https://twitter.com/jonathas73/status/1003026276205068288	0	sim porem fazer gerar emprego retomar obras comperj	jonathas73
		2018-06-02 18:27	0			1.00302524071958E+018		https://twitter.com/fernandocluiz/status/1003025240719577088	0	de novo vc vai estudar vc precisa estudar nao passar vergonha falando bobagem publico	fernandocluiz
		2018-06-02 18:24	1			1.00302450155319E+018		https://twitter.com/cvrogerio/status/1003024501553188864	0	vai aprender ler grafico interpretar numeros adianta entrar 1 bilhao gasta 3 bilhoes	cvrogerio
		2018-06-02 18:23	1			1.00302427804713E+018		https://twitter.com/cvrogerio/status/1003024278047133702	0	k	cvrogerio
		2018-06-02 18:21	1			1.00302383689445E+018		https://twitter.com/fernandocluiz/status/1003023836894449665	0	vai estudar vc precisa estudar nao passar vergonha falando bobagem publico	fernandocluiz
